t,plates,parcels,cont_frac,mean_v,max_v,subducted,created,accreted,absorbed,cont_lost,cont_grown,rifts,merges,initiations,active_rifts,sea_level,backarcs,arc_plates,weld_static,weld_locked,retired,dissolved,deposited,sediment,stress_p50,stress_p95,stress_max
225,9,574559,0.3011,34.46,193.31,1492,1489,1,2,0,7,0,0,0,0,-14.3,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
225.25,9,574595,0.3011,32.27,189.06,1500,1537,0,1,0,11,0,0,0,0,-14.3,0,0,0,0,0,0,7,0.0001,0.00,0.00,0.00
225.5,9,574594,0.3011,33.63,188.89,1467,1466,2,0,0,6,0,0,0,0,-14.3,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
225.75,9,574504,0.3011,31.44,187.82,1541,1455,3,4,0,8,0,0,0,0,-14.3,0,0,0,0,0,0,7,0.0001,0.00,0.00,0.00
226,9,574501,0.3012,30.29,189.68,1447,1450,4,6,0,7,0,0,0,0,-14.3,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
226.25,9,574496,0.3012,29.80,190.28,1423,1422,2,4,0,7,0,0,0,0,-14.3,0,0,0,0,0,0,7,0.0001,3.09,21.09,50.98
226.5,9,574463,0.3012,29.46,191.71,1437,1412,2,8,0,6,0,0,0,0,-14.3,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
226.75,9,574367,0.3012,29.46,188.65,1489,1397,0,4,0,7,0,0,0,0,-14.3,0,0,0,0,0,0,7,0.0001,0.00,0.00,0.00
227,9,574297,0.3013,29.67,190.45,1409,1345,1,6,0,9,0,0,0,0,-14.3,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
227.25,9,574259,0.3013,30.05,191.95,1381,1351,1,8,0,7,0,0,0,0,-14.3,0,0,0,0,0,0,7,0.0001,0.00,0.00,0.00
227.5,9,574291,0.3013,29.32,193.13,1305,1341,0,4,0,7,0,0,0,0,-14.3,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
227.75,9,574302,0.3013,29.49,194.20,1334,1348,0,3,0,7,0,0,0,0,-14.3,0,0,0,0,0,0,7,0.0001,0.00,0.00,0.00
228,9,574320,0.3013,29.54,195.12,1270,1291,0,3,0,8,0,0,0,0,-14.3,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
228.25,9,574353,0.3013,29.43,195.89,1314,1349,0,2,0,8,0,0,0,0,-14.3,0,0,0,0,0,0,7,0.0001,2.85,10.68,19.48
228.5,9,574344,0.3013,29.20,196.54,1295,1289,0,3,0,6,0,0,0,0,-14.3,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
228.75,9,574311,0.3013,28.68,197.09,1316,1285,0,2,0,7,0,0,0,0,-14.3,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
229,9,574351,0.3013,28.34,197.47,1287,1328,0,1,0,9,0,0,0,0,-14.3,0,0,0,0,0,0,7,0.0001,0.00,0.00,0.00
229.25,9,574337,0.3014,28.24,197.82,1269,1256,1,1,0,9,0,0,0,0,-14.3,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
229.5,9,574359,0.3014,28.09,198.03,1286,1308,0,0,0,6,0,0,0,0,-14.3,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
229.75,9,574387,0.3014,27.61,198.20,1242,1270,3,0,0,9,0,0,0,0,-14.3,0,0,0,0,0,0,7,0.0001,0.00,0.00,0.00
230,9,574399,0.3014,27.30,198.26,1314,1328,0,2,0,6,0,0,0,0,-14.3,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
230.25,9,574417,0.3014,27.11,198.40,1266,1287,0,3,0,6,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0002,3.88,15.53,36.10
230.5,9,574418,0.3014,26.90,198.31,1231,1233,4,1,0,7,0,0,0,0,-58.5,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
230.75,9,574449,0.3013,26.95,198.30,1274,1314,4,9,1,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
231,9,574475,0.3013,27.24,198.20,1227,1258,4,5,0,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
231.25,9,574471,0.3014,27.39,198.27,1285,1283,0,2,0,8,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
231.5,9,574484,0.3014,27.89,198.39,1277,1291,4,1,0,8,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
231.75,9,574524,0.3013,27.84,198.57,1247,1293,1,6,0,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
232,9,574535,0.3013,28.12,198.70,1299,1314,1,4,0,11,0,0,0,0,-58.5,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
232.25,9,574494,0.3014,28.22,198.82,1306,1270,0,5,0,6,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,2.42,12.19,17.54
232.5,9,574556,0.3013,27.53,198.88,1285,1349,1,2,2,6,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
232.75,9,574522,0.3014,27.37,198.97,1266,1235,9,6,1,6,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
233,9,574565,0.3013,27.18,198.57,1270,1317,5,5,1,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
233.25,9,574603,0.3013,26.38,198.11,1237,1278,6,3,1,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
233.5,9,574634,0.3013,26.40,198.26,1304,1345,6,10,3,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
233.75,9,574630,0.3013,26.57,198.22,1247,1251,8,8,1,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
234,9,574637,0.3013,25.84,198.12,1283,1295,0,5,2,8,0,0,0,0,-58.5,0,0,0,0,0,1,6,0.0002,0.00,0.00,0.00
234.25,8,574648,0.3013,25.89,197.98,1247,1263,2,5,4,8,0,0,0,0,-58.5,0,0,0,0,0,1,6,0.0002,3.80,20.96,35.99
234.5,8,574637,0.3013,26.95,198.06,1259,1253,5,5,2,8,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
234.75,8,574625,0.3013,28.30,198.31,1256,1250,3,6,3,6,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
235,8,574728,0.3013,29.46,198.42,1181,1291,7,9,1,8,0,0,0,0,-58.5,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
235.25,8,574791,0.3012,30.19,198.43,1187,1251,6,1,2,8,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0000,0.00,0.00,0.00
235.5,8,574832,0.3012,30.58,198.56,1214,1267,0,12,0,9,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0000,0.00,0.00,0.00
235.75,8,574874,0.3012,30.73,198.61,1162,1211,2,7,1,6,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0000,0.00,0.00,0.00
236,8,574954,0.3011,30.49,198.73,1156,1243,0,7,1,6,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
236.25,8,574932,0.3012,31.11,198.68,1250,1230,0,2,1,8,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,4.01,27.25,51.65
236.5,8,574993,0.3011,29.96,198.39,1222,1289,2,6,2,8,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
236.75,8,575000,0.3011,30.67,198.61,1242,1256,0,7,1,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
237,8,574967,0.3012,30.04,198.21,1241,1210,1,2,4,6,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
237.25,8,574981,0.3011,30.87,198.19,1242,1266,5,10,7,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
237.5,8,575028,0.3011,30.11,198.43,1201,1257,5,10,5,6,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
237.75,8,575019,0.3011,30.85,198.52,1206,1207,4,10,5,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
238,8,574985,0.3011,30.08,198.68,1187,1166,5,13,4,6,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
238.25,8,575064,0.3011,30.43,198.76,1160,1252,6,13,2,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0002,5.47,19.50,38.45
238.5,8,575024,0.3011,30.91,198.89,1211,1186,4,15,7,8,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
238.75,8,575044,0.3010,30.94,199.01,1176,1205,5,9,6,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
239,8,575033,0.3010,30.98,199.06,1143,1145,5,13,6,8,0,0,0,0,-58.5,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
239.25,8,575040,0.3010,31.01,198.88,1157,1174,3,11,9,6,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
239.5,8,575010,0.3010,31.58,198.83,1191,1174,4,13,7,7,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
239.75,8,575032,0.3010,31.26,197.99,1145,1179,2,12,10,9,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
240,8,575064,0.3009,31.80,197.25,1075,1119,2,12,10,6,0,0,0,0,-58.5,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
240.25,8,575118,0.3009,31.48,197.26,1084,1146,1,8,8,7,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0003,5.63,22.99,41.29
240.5,8,575123,0.3009,31.30,196.87,1051,1071,3,15,10,8,0,0,0,0,-89.2,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
240.75,8,575136,0.3008,31.26,196.91,1096,1116,6,7,10,6,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
241,8,575128,0.3008,31.61,196.86,1058,1067,3,17,11,7,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
241.25,8,575077,0.3008,31.80,196.04,1081,1042,5,12,11,7,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
241.5,8,575103,0.3008,32.87,195.53,1021,1062,2,15,7,8,0,0,0,0,-89.2,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
241.75,8,575068,0.3008,33.29,195.33,1084,1059,3,10,12,8,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
242,8,575151,0.3007,34.58,194.55,997,1089,1,9,5,6,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
242.25,8,575203,0.3007,35.17,193.82,1003,1069,0,14,12,6,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0003,3.27,12.44,26.62
242.5,8,575167,0.3007,36.66,193.67,1052,1026,1,10,7,7,0,0,0,0,-89.2,0,0,0,0,0,0,7,0.0001,0.00,0.00,0.00
242.75,8,575176,0.3007,37.19,192.70,1033,1049,4,7,6,8,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
243,8,575162,0.3007,38.30,192.92,1036,1034,2,12,3,6,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
243.25,8,575154,0.3007,39.03,192.59,1060,1057,2,5,6,9,0,0,0,0,-89.2,0,0,0,0,0,0,7,0.0001,0.00,0.00,0.00
243.5,8,575109,0.3007,40.68,189.94,1070,1032,2,7,8,8,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
243.75,8,575132,0.3007,41.46,184.55,1063,1093,4,8,3,6,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
244,8,575137,0.3007,41.51,174.84,1051,1060,0,4,3,7,0,0,0,0,-89.2,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
244.25,8,575146,0.3006,42.10,178.49,1135,1153,4,10,6,8,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0001,2.47,11.80,18.56
244.5,8,575165,0.3006,42.51,181.90,1095,1124,4,11,6,7,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
244.75,8,575203,0.3006,43.35,184.66,1151,1200,6,11,6,11,0,0,0,0,-89.2,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
245,8,575176,0.3006,43.55,186.90,1206,1192,9,13,7,9,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
245.25,8,575123,0.3006,44.14,188.85,1223,1192,4,22,5,7,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
245.5,8,575172,0.3006,44.62,190.58,1198,1250,34686,3,9,9,0,0,0,0,-89.2,0,0,0,0,0,0,7,0.0001,0.00,0.00,0.00
245.75,8,574849,0.3007,42.94,192.05,1546,1226,2,3,3,6,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
246,8,574866,0.3007,42.46,193.29,1374,1393,2,2,7,6,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
246.25,8,574732,0.3008,42.27,194.30,1619,1489,2,4,4,8,0,0,0,0,-89.2,0,0,0,0,0,0,7,0.0001,1.72,11.05,20.60
246.5,8,574762,0.3008,42.23,195.07,1414,1451,2,7,4,6,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
246.75,8,574649,0.3008,42.54,195.59,1569,1462,1,6,3,8,0,0,0,0,-89.2,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
247,8,574648,0.3008,43.17,196.18,1516,1515,0,0,6,7,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
247.25,8,574538,0.3009,43.63,196.66,1586,1476,0,0,4,7,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
247.5,8,574494,0.3009,44.40,196.94,1566,1527,0,5,3,9,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
247.75,8,574411,0.3010,44.92,197.38,1645,1563,0,1,3,8,0,0,0,0,-89.2,0,0,0,0,0,0,7,0.0001,0.00,0.00,0.00
248,8,574301,0.3010,45.38,197.67,1646,1537,0,1,4,7,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
248.25,8,574252,0.3011,45.50,197.93,1621,1574,0,2,1,10,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,2.29,11.85,30.08
248.5,8,574271,0.3011,45.35,198.23,1502,1524,1,3,6,8,0,0,0,0,-89.2,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
248.75,8,574201,0.3011,45.01,198.32,1642,1575,1,3,1,7,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
249,8,574025,0.3012,44.20,198.25,1671,1500,0,5,4,8,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
249.25,8,573966,0.3013,43.27,198.06,1545,1487,1,1,5,8,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
249.5,8,573867,0.3013,43.13,196.62,1554,1461,2,6,15,7,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
249.75,8,573753,0.3014,43.81,196.83,1583,1474,5,5,8,9,0,0,0,0,-89.2,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
250,8,573746,0.3014,45.24,196.11,1471,1468,4,4,5,7,0,0,0,0,-89.2,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
250.25,8,573691,0.3014,46.00,195.44,1512,1458,6,1,7,7,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0001,3.54,13.19,44.94
250.5,8,573638,0.3014,45.57,196.07,1564,1515,2,4,4,6,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
250.75,8,573612,0.3014,46.81,196.49,1577,1555,3,4,4,6,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
251,8,573532,0.3015,46.31,196.05,1580,1506,5,6,3,7,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
251.25,8,573489,0.3015,45.76,194.46,1597,1558,1,4,0,7,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
251.5,8,573452,0.3016,47.13,194.82,1596,1559,4,0,5,7,0,0,0,0,-90.1,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
251.75,8,573436,0.3015,46.17,195.51,1593,1583,4,6,8,7,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0000,0.00,0.00,0.00
252,8,573362,0.3016,45.30,194.15,1614,1544,4,4,6,7,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
252.25,8,573202,0.3017,46.50,191.57,1635,1478,4,3,5,7,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0001,3.27,16.97,60.19
252.5,8,573124,0.3017,45.00,186.23,1641,1568,6,5,7,6,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
252.75,8,573058,0.3017,43.86,187.84,1545,1488,6,9,4,7,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
253,8,572947,0.3018,43.73,188.47,1544,1443,11,10,3,7,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
253.25,8,572867,0.3018,41.94,189.99,1458,1398,7,21,6,6,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
253.5,8,572714,0.3019,40.92,190.73,1428,1294,9,20,2,7,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
253.75,8,572701,0.3019,39.49,191.96,1314,1322,8,22,4,8,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
254,8,572629,0.3019,40.26,192.68,1286,1232,12,19,7,6,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
254.25,8,572559,0.3019,38.92,192.45,1234,1184,5,20,5,7,0,0,0,0,-90.1,0,0,0,0,0,0,7,0.0000,3.48,17.90,48.93
254.5,8,572505,0.3019,38.57,192.87,1157,1123,2,20,5,8,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
254.75,8,572557,0.3018,38.39,192.27,1078,1141,1,11,1,6,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
255,8,572604,0.3018,38.82,193.33,1063,1110,4,0,5,8,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
255.25,8,572569,0.3018,38.64,193.72,1020,990,4,5,1,7,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
255.5,8,572589,0.3018,39.56,193.93,966,992,1,6,8,8,0,0,0,0,-90.1,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
255.75,8,572608,0.3018,39.25,193.18,991,1018,0,8,2,9,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
256,8,572614,0.3018,39.22,194.24,1013,1021,2,2,4,7,0,0,0,0,-90.1,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
256.25,8,572653,0.3018,39.20,195.09,1006,1050,0,5,3,6,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0002,2.36,16.63,50.30
256.5,8,572650,0.3018,39.24,195.12,1087,1084,1,0,7,8,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
256.75,8,572721,0.3018,38.60,195.08,1038,1112,1,3,3,7,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
257,8,572647,0.3018,38.98,194.55,1081,1009,2,2,3,6,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
257.25,8,572672,0.3018,39.40,194.12,1030,1057,3,2,0,8,0,0,0,1,-90.1,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
257.5,8,572683,0.3018,40.92,193.95,1038,1056,6,7,5,7,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
257.75,8,572734,0.3018,41.74,194.55,1030,1094,5,13,4,8,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
258,8,572746,0.3017,42.97,195.36,1102,1127,10,13,9,9,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
258.25,8,572797,0.3017,42.04,195.54,1016,1074,983,7,3,7,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0002,2.93,14.05,20.05
258.5,8,572716,0.3017,42.43,196.22,1185,1109,2,5,10,6,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
258.75,8,572736,0.3017,41.31,194.92,1140,1163,5,4,4,6,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
259,8,572698,0.3017,40.75,195.16,1215,1182,1,5,5,6,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
259.25,8,572704,0.3017,39.65,193.47,1184,1200,3,10,0,7,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
259.5,8,572669,0.3018,38.92,193.71,1232,1200,4,3,1,8,0,0,0,1,-90.1,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
259.75,8,572732,0.3017,37.70,193.88,1177,1257,1,17,0,8,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0000,0.00,0.00,0.00
260,8,572687,0.3017,37.43,191.82,1225,1189,6,9,3,7,0,0,0,1,-90.1,0,0,0,0,0,0,6,0.0000,0.00,0.00,0.00
260.25,8,572700,0.3017,36.06,191.95,1113,1140,3,14,2,6,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0000,3.69,13.73,26.34
260.5,8,572700,0.3017,36.25,192.03,1101,1104,4,4,3,7,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
260.75,8,572741,0.3017,35.71,192.18,1089,1139,5,9,1,8,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
261,8,572740,0.3017,35.50,189.60,1099,1107,3,9,3,9,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
261.25,8,572722,0.3017,34.69,190.93,1119,1114,3,13,0,6,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
261.5,8,572723,0.3017,33.09,192.21,1107,1118,2,10,0,9,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
261.75,8,572766,0.3017,33.54,191.17,1048,1109,2,18,0,6,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
262,8,572733,0.3017,31.97,191.38,1074,1049,2,8,2,8,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
262.25,8,572723,0.3017,30.83,191.78,1025,1026,3,11,1,8,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0002,2.25,10.20,29.78
262.5,8,572787,0.3016,29.22,186.53,1025,1110,0,21,0,6,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
262.75,8,572754,0.3016,28.26,187.64,1036,1018,3,16,3,6,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
263,8,572736,0.3016,27.08,188.71,1023,1020,4,15,0,9,0,0,0,1,-83.4,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
263.25,8,572730,0.3016,26.32,189.71,970,976,2,12,1,7,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
263.5,8,572713,0.3016,25.49,189.89,1001,990,1,6,4,7,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
263.75,8,572704,0.3017,24.64,191.21,975,974,4,8,1,7,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
264,8,572724,0.3016,23.94,192.55,915,951,2,16,2,6,0,0,0,1,-83.4,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
264.25,8,572639,0.3017,23.10,193.70,936,861,3,10,2,7,0,0,0,2,-83.4,0,0,0,0,0,0,7,0.0000,1.33,4.93,22.74
264.5,8,572710,0.3016,22.07,194.12,866,952,1,15,5,7,0,0,0,2,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
264.75,8,572692,0.3016,21.46,194.67,885,891,4,24,3,7,0,0,0,2,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
265,8,572705,0.3016,20.67,193.69,889,912,1,10,2,7,0,0,0,2,-83.4,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
265.25,8,572728,0.3015,20.20,183.03,852,890,2,15,3,9,0,0,0,2,-83.4,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
265.5,8,572744,0.3015,19.52,175.23,909,936,1,11,3,9,0,0,0,2,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
265.75,8,572774,0.3015,19.56,166.66,831,875,2,14,3,6,0,0,0,2,-83.4,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
266,8,572790,0.3015,19.46,165.85,889,919,0,14,4,9,0,0,0,2,-83.4,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
266.25,8,572842,0.3014,19.60,163.36,852,921,3,17,3,8,0,0,0,2,-83.4,0,0,0,0,0,0,7,0.0001,2.48,16.60,31.05
266.5,8,572873,0.3014,19.74,159.17,871,917,1,15,2,6,0,0,0,2,-83.4,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
266.75,8,572921,0.3014,20.58,163.90,841,911,2,22,1,7,0,0,0,2,-83.4,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
267,8,572959,0.3013,20.61,169.25,842,892,1,12,3,8,0,0,0,2,-83.4,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
267.25,8,572966,0.3013,21.34,167.72,895,924,1,22,0,7,0,0,0,2,-83.4,0,0,0,0,0,0,7,0.0000,0.00,0.00,0.00
267.5,8,572935,0.3013,21.31,169.81,914,903,0,20,7,6,0,0,0,2,-83.4,0,0,0,0,0,0,6,0.0001,0.00,0.00,0.00
267.75,8,572953,0.3013,22.17,171.83,856,886,2,12,1,6,0,0,0,2,-83.4,0,0,0,0,0,0,6,0.0003,0.00,0.00,0.00
268,8,573021,0.3012,22.17,165.30,828,904,1,8,6,11,0,0,0,2,-83.4,0,0,0,0,0,0,7,0.0001,0.00,0.00,0.00
268.25,8,572989,0.3012,23.11,170.50,893,876,0,15,1,8,0,0,0,2,-83.4,0,0,0,0,0,0,7,0.0000,3.22,16.79,26.57
268.5,8,573059,0.3012,23.07,174.78,866,948,0,12,4,6,0,0,0,2,-83.4,0,0,0,0,0,0,6,0.0002,0.00,0.00,0.00
