t,plates,parcels,cont_frac,mean_v,max_v,subducted,created,accreted,absorbed,cont_lost,cont_grown,rifts,merges,initiations,active_rifts,sea_level,backarcs,arc_plates,weld_static,weld_locked,retired,dissolved,deposited,sediment,stress_p50,stress_p95,stress_max
297.25,6,579040,0.2968,35.92,69.40,1271,1265,0,1,2,8,0,0,0,0,78.3,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
297.5,6,579075,0.2968,36.62,69.67,1220,1261,0,6,0,9,0,0,0,0,78.3,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
297.75,6,579169,0.2968,36.14,72.62,1278,1377,1,5,1,9,0,0,0,0,78.3,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
298,6,579156,0.2968,36.99,75.47,1279,1270,1,4,0,9,0,0,0,0,78.3,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
298.25,6,579176,0.2968,36.63,81.22,1315,1339,3,4,0,8,0,0,0,1,78.3,0,0,0,0,0,0,8,0.0000,5.57,41.21,218.51
298.5,6,579192,0.2968,37.55,84.13,1309,1331,2,6,0,10,0,0,0,1,78.3,0,0,0,0,0,0,8,0.0000,0.00,0.00,0.00
298.75,6,579267,0.2968,37.00,91.42,1292,1375,1,8,0,8,0,0,0,1,78.3,0,0,0,0,0,0,8,0.0000,0.00,0.00,0.00
299,6,579261,0.2968,37.50,98.26,1366,1367,2,7,0,7,0,0,0,1,78.3,0,0,0,0,0,0,7,0.0003,0.00,0.00,0.00
299.25,6,579281,0.2968,37.14,100.50,1348,1377,6,10,0,8,0,0,0,1,78.3,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
299.5,6,579310,0.2968,37.85,104.31,1335,1374,1,10,0,9,0,0,0,1,78.3,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
299.75,6,579300,0.2968,37.73,105.78,1400,1403,2,13,0,10,0,0,0,1,78.3,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
300,6,579240,0.2968,38.28,113.48,1441,1391,2505,10,0,9,0,0,0,1,78.3,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
300.25,6,579193,0.2968,39.28,116.63,1538,1501,4,10,0,9,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0002,5.87,58.86,158.83
300.5,6,579204,0.2968,40.33,122.53,1505,1527,3,11,0,10,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
300.75,6,579180,0.2968,40.88,121.96,1546,1528,2,6,0,11,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
301,6,579175,0.2968,41.12,129.08,1560,1572,2,17,0,9,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
301.25,6,579175,0.2968,42.05,125.25,1565,1580,2,15,0,8,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
301.5,6,579105,0.2968,42.31,126.48,1649,1594,3,15,0,8,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
301.75,6,579128,0.2968,42.74,127.13,1598,1632,0,11,0,11,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
302,6,579122,0.2968,42.75,130.51,1694,1704,4,16,0,10,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
302.25,6,579037,0.2969,42.96,135.28,1742,1673,4,16,1,8,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0002,4.67,88.13,269.60
302.5,6,578994,0.2969,42.79,140.61,1723,1699,3,19,0,9,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
302.75,6,578936,0.2969,42.54,145.39,1744,1703,2,17,0,12,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
303,6,578934,0.2969,42.28,148.81,1726,1740,2,16,0,11,0,0,0,1,15.7,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
303.25,6,578865,0.2969,41.32,149.39,1729,1673,0,13,1,9,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
303.5,6,578802,0.2969,40.60,143.14,1734,1684,2,13,0,9,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
303.75,6,578744,0.2970,38.65,131.10,1660,1622,4,20,2,10,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
304,6,578683,0.2970,37.86,118.77,1600,1550,5,11,6,11,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
304.25,6,578621,0.2970,36.07,112.40,1561,1513,11,16,4,11,0,0,0,1,15.7,0,0,0,0,0,0,9,0.0000,9.01,69.51,498.84
304.5,6,578547,0.2970,36.49,112.05,1586,1531,12,22,3,8,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
304.75,6,578582,0.2970,35.52,117.33,1486,1552,13,31,2,9,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
305,6,578613,0.2969,37.31,125.00,1444,1498,5,23,2,11,0,0,0,1,15.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
305.25,6,578642,0.2969,37.37,134.38,1491,1541,11,22,0,8,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
305.5,6,578640,0.2969,38.34,143.91,1459,1477,3,20,2,10,0,0,0,1,15.7,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
305.75,6,578669,0.2969,38.35,152.56,1510,1560,3,21,0,9,0,0,0,1,15.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
306,6,578662,0.2968,38.90,159.94,1464,1475,1,18,1,10,0,0,0,1,15.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
306.25,6,578656,0.2968,38.40,166.17,1451,1457,2,12,1,9,0,0,0,2,15.7,0,0,0,0,0,0,8,0.0002,7.27,60.78,243.95
306.5,6,578668,0.2968,38.71,171.46,1427,1450,1,11,0,9,0,0,0,2,15.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
306.75,6,578635,0.2968,38.32,175.93,1450,1429,5,12,1,8,0,0,0,2,15.7,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
307,6,578557,0.2969,37.93,179.73,1460,1394,3,12,1,9,0,0,0,2,15.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
307.25,6,578522,0.2969,37.95,182.83,1517,1493,1,11,1,10,0,0,0,2,15.7,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
307.5,6,578445,0.2969,37.20,185.56,1483,1415,5,10,2,9,0,0,0,2,15.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
307.75,6,578460,0.2969,37.61,187.68,1415,1438,0,8,1,9,0,0,0,2,15.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
308,6,578464,0.2969,36.40,189.64,1451,1462,1,7,1,8,0,0,0,2,15.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
308.25,6,578436,0.2969,37.05,191.24,1464,1445,0,9,0,9,0,0,0,2,15.7,0,0,0,0,0,0,9,0.0001,7.27,54.97,166.22
308.5,6,578374,0.2970,35.77,192.63,1471,1431,3,22,1,9,0,0,0,2,15.7,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
308.75,6,578364,0.2970,36.71,193.73,1427,1423,1,6,1,11,0,0,0,2,15.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
309,6,578406,0.2970,35.64,194.73,1406,1455,5,8,2,9,0,0,0,2,15.7,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
309.25,6,578436,0.2969,36.67,195.54,1393,1433,0,10,2,9,0,0,0,2,15.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
309.5,6,578412,0.2969,35.78,196.24,1445,1434,13,14,1,10,0,0,0,2,15.7,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
309.75,6,578420,0.2969,36.56,196.82,1392,1411,1,11,2,9,0,0,0,2,15.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
310,6,578382,0.2969,35.79,197.32,1416,1399,0,21,3,9,0,0,0,2,15.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
310.25,6,578385,0.2969,36.53,197.72,1397,1409,1,9,2,8,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0003,7.16,58.77,152.54
310.5,6,578387,0.2969,35.49,198.08,1383,1397,0,12,0,12,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
310.75,6,578411,0.2969,36.29,198.34,1389,1427,1,14,2,11,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
311,6,578328,0.2970,35.43,198.60,1425,1358,1,16,2,9,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
311.25,6,578352,0.2969,36.18,198.68,1346,1380,1,10,4,10,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
311.5,6,578385,0.2969,35.10,198.87,1376,1419,2,10,1,8,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
311.75,6,578364,0.2969,35.78,199.03,1396,1386,0,11,3,10,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
312,6,578324,0.2970,34.56,199.10,1419,1391,1,12,2,10,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
312.25,6,578278,0.2970,34.96,199.20,1371,1335,1,10,2,12,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0002,8.96,52.21,127.37
312.5,6,578265,0.2970,34.21,199.32,1350,1350,0,13,2,9,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
312.75,6,578253,0.2970,34.34,199.28,1320,1317,0,9,2,8,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
313,6,578264,0.2970,33.60,199.39,1323,1341,0,7,1,10,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
313.25,6,578262,0.2970,33.44,199.31,1310,1316,1,8,4,12,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
313.5,6,578254,0.2970,33.08,199.32,1297,1295,0,6,0,11,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
313.75,6,578252,0.2970,32.99,199.32,1333,1336,5,5,2,10,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
314,6,578194,0.2971,32.64,199.34,1325,1271,3,4,0,9,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
314.25,6,578248,0.2970,32.57,199.29,1305,1366,3,7,2,9,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,7.93,41.05,154.85
314.5,6,578206,0.2971,32.21,199.35,1285,1248,0,5,4,11,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
314.75,6,578228,0.2971,31.86,199.16,1272,1303,3,9,2,8,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
315,6,578243,0.2971,31.74,199.28,1217,1243,1,11,1,11,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
315.25,6,578305,0.2970,31.31,199.20,1275,1347,2,10,3,10,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
315.5,6,578385,0.2970,31.06,199.29,1172,1259,4,7,1,12,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
315.75,6,578359,0.2970,31.12,198.77,1239,1221,2,8,1,8,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
316,6,578399,0.2970,31.21,198.91,1161,1206,5,5,3,11,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
316.25,6,578436,0.2970,31.48,198.64,1147,1199,4,15,1,9,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,6.94,30.06,184.63
316.5,6,578480,0.2969,31.23,198.64,1128,1180,3,9,1,9,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
316.75,6,578503,0.2969,31.85,198.35,1163,1192,0,6,2,10,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
317,6,578528,0.2969,31.30,198.51,1152,1189,1,12,1,9,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
317.25,6,578571,0.2969,32.23,198.01,1144,1192,3,5,2,9,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
317.5,6,578627,0.2969,31.61,198.23,1126,1193,3,11,0,8,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
317.75,6,578650,0.2969,32.81,197.71,1121,1149,2,5,2,9,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
318,6,578653,0.2969,32.08,198.01,1143,1155,3,9,1,10,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
318.25,6,578647,0.2969,33.48,197.52,1122,1128,1,12,3,8,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0003,6.57,20.55,127.31
318.5,6,578659,0.2969,32.86,197.70,1185,1206,1,9,1,11,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
318.75,6,578689,0.2969,34.82,197.50,1140,1179,3,9,2,9,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
319,6,578718,0.2968,34.46,196.65,1224,1265,11,13,7,11,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
319.25,6,578691,0.2968,36.98,195.71,1151,1144,17,21,5,12,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
319.5,6,578698,0.2968,36.74,195.53,1254,1296,10,35,2,11,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0001,0.00,0.00,0.00
319.75,6,578721,0.2967,38.88,191.19,1179,1229,19,30,1,8,0,0,0,2,56.7,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
320,6,578662,0.2967,38.42,190.73,1300,1287,9,46,0,10,0,0,0,2,56.7,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
320.25,6,578666,0.2967,39.99,174.67,1234,1270,1,32,0,10,0,0,0,2,60.0,0,0,0,0,0,0,8,0.0002,7.44,20.27,116.36
320.5,6,578644,0.2967,38.94,166.89,1308,1309,4,23,0,12,0,0,0,2,60.0,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
320.75,6,578563,0.2967,39.61,153.59,1329,1261,4,13,0,10,0,0,0,2,60.0,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
321,6,578479,0.2967,38.37,152.63,1322,1259,12,21,0,13,0,0,0,2,60.0,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
321.25,6,578454,0.2967,38.59,144.19,1230,1218,3,13,0,11,0,0,0,2,60.0,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
321.5,6,578479,0.2967,37.43,148.27,1212,1259,3,22,1,11,0,0,0,2,60.0,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
321.75,6,578338,0.2968,37.60,136.58,1234,1115,1,22,5,10,0,0,0,2,60.0,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
322,6,578340,0.2968,36.58,140.76,1190,1207,1,15,0,12,0,0,0,2,60.0,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
322.25,6,578325,0.2968,36.86,130.16,1150,1146,5,11,1,11,0,0,0,2,60.0,0,0,0,0,0,0,8,0.0002,7.19,18.62,94.99
322.5,7,578288,0.2968,35.58,136.02,1198,1174,1,13,1,16,1,0,0,0,60.0,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
322.75,7,578251,0.2968,36.78,125.69,1140,1119,4,16,2,10,0,0,5,0,60.0,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
323,7,578256,0.2968,33.40,130.84,1129,1153,1,19,0,12,0,0,0,0,60.0,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
323.25,7,578130,0.2968,35.47,120.19,1263,1159,7,22,2,10,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
323.5,7,578132,0.2968,35.53,126.49,1164,1180,1,14,1,11,0,0,0,0,60.0,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
323.75,7,578117,0.2968,36.62,116.32,1135,1129,3,9,1,11,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
324,7,578088,0.2969,34.87,121.81,1156,1145,6,18,1,12,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
324.25,7,578065,0.2969,36.94,115.59,1130,1125,5,18,1,10,0,0,0,0,60.0,0,0,0,0,0,0,8,0.0003,7.51,37.50,179.70
324.5,7,578176,0.2968,33.63,122.40,1063,1196,5,22,0,11,0,0,1,0,60.0,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
324.75,7,578084,0.2968,36.56,111.87,1321,1251,2,22,2,9,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
325,7,578061,0.2968,36.18,114.57,1218,1214,1,19,1,12,0,0,0,0,60.0,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
325.25,7,578011,0.2968,37.70,103.51,1229,1202,6,23,3,10,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
325.5,7,578089,0.2968,36.33,109.52,1115,1214,2,21,2,9,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
325.75,7,578036,0.2968,37.94,102.20,1169,1131,4,15,4,9,0,0,0,0,60.0,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
326,7,578006,0.2968,36.25,100.03,1116,1107,0,21,2,10,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
326.25,7,577948,0.2968,37.89,98.47,1206,1172,7,24,3,11,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0001,5.27,46.40,238.94
326.5,7,577929,0.2968,37.43,97.68,1142,1150,8,27,2,11,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
326.75,7,577952,0.2967,38.37,95.26,1164,1213,9,26,5,8,0,0,0,0,60.0,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
327,7,577895,0.2967,38.15,95.72,1169,1139,4,27,1,10,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
327.25,7,577938,0.2967,40.15,91.73,1156,1216,726,17,4,9,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
327.5,7,577919,0.2967,40.61,101.94,1216,1206,7,10,2,11,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
327.75,7,578012,0.2966,42.44,89.90,1202,1310,4,15,6,10,0,0,0,0,60.0,0,0,0,0,0,0,8,0.0002,0.00,0.00,0.00
328,7,578002,0.2966,42.73,101.21,1308,1307,6,10,2,10,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
328.25,7,578071,0.2966,43.72,90.42,1229,1315,3,17,3,10,0,0,0,1,60.0,0,0,0,0,0,0,9,0.0001,6.71,45.75,191.85
328.5,7,578091,0.2966,44.13,102.99,1331,1360,2,9,4,12,0,0,0,1,60.0,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
328.75,7,578106,0.2965,44.57,100.29,1377,1404,5,12,7,9,0,0,0,1,60.0,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
329,7,578141,0.2965,45.34,110.65,1366,1408,3,7,2,10,0,0,0,1,60.0,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
329.25,7,578156,0.2965,45.21,97.02,1347,1384,3,22,5,12,0,0,0,1,60.0,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
329.5,7,578109,0.2965,45.01,105.35,1467,1436,2,16,1,11,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
329.75,7,578128,0.2965,45.16,96.47,1476,1508,4,13,6,16,0,0,0,0,60.0,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
330,7,578133,0.2965,45.36,104.67,1360,1376,2,11,0,11,0,0,0,0,60.0,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
330.25,7,578215,0.2964,44.53,86.96,1345,1445,6,18,10,9,0,0,0,0,20.4,0,0,0,0,0,0,9,0.0002,5.45,24.20,145.52
330.5,7,578111,0.2965,44.22,93.47,1514,1421,7,11,2,12,0,0,0,0,20.4,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
330.75,7,578056,0.2965,43.59,83.90,1401,1370,3,24,4,13,0,0,0,0,20.4,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
331,7,578100,0.2965,43.73,83.21,1327,1380,4,9,1,9,0,0,0,0,20.4,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
331.25,7,578103,0.2965,42.52,80.87,1363,1374,2,8,6,14,0,0,0,0,20.4,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
331.5,7,578095,0.2965,42.91,78.15,1328,1333,13,13,1,10,0,0,0,0,20.4,0,0,0,0,0,0,8,0.0003,0.00,0.00,0.00
331.75,7,578060,0.2965,41.09,78.32,1346,1324,7,14,7,11,0,0,0,0,20.4,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
332,7,577974,0.2965,41.59,81.53,1342,1279,6,23,3,10,0,0,0,0,20.4,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
332.25,7,577970,0.2965,40.51,77.89,1329,1335,4,10,7,10,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0002,6.60,45.34,202.74
332.5,7,577929,0.2965,39.93,78.98,1267,1237,5,11,3,10,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
332.75,7,577937,0.2965,37.88,72.30,1268,1300,3,24,2,13,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
333,7,578003,0.2965,37.09,73.93,1165,1240,41201,9,3,10,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
333.25,7,577747,0.2966,35.28,68.24,1467,1229,4,18,5,11,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
333.5,7,577606,0.2966,34.98,78.19,1353,1222,2,10,6,10,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
333.75,7,577530,0.2967,33.54,76.78,1333,1266,10,10,8,12,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
334,7,577463,0.2967,33.55,84.50,1330,1280,5,17,7,10,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0000,0.00,0.00,0.00
334.25,7,577481,0.2967,33.19,86.07,1327,1360,9,15,11,10,0,0,0,1,20.4,0,0,0,0,0,0,8,0.0003,8.39,45.83,161.71
334.5,7,577547,0.2966,34.63,96.73,1333,1419,15,20,12,11,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0003,0.00,0.00,0.00
334.75,7,577652,0.2965,34.25,92.56,1340,1481,17,36,11,13,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0003,0.00,0.00,0.00
335,7,577619,0.2964,36.40,84.65,1480,1474,15,28,15,11,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0003,0.00,0.00,0.00
335.25,7,577633,0.2963,37.76,92.12,1520,1591,14,58,8,14,0,0,0,1,20.4,0,0,0,0,0,0,10,0.0000,0.00,0.00,0.00
335.5,7,577648,0.2963,40.73,98.61,1550,1615,15,51,11,14,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0001,0.00,0.00,0.00
335.75,7,577608,0.2962,41.92,104.40,1635,1641,24,48,6,11,0,0,0,1,20.4,0,0,0,0,0,0,9,0.0002,0.00,0.00,0.00
336,7,577616,0.2961,45.21,108.45,1566,1643,10,69,4,12,0,0,0,1,20.4,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
336.25,7,577606,0.2960,46.90,111.87,1583,1623,12,51,4,12,0,0,0,2,20.4,0,0,0,0,0,0,9,0.0002,9.91,82.59,393.52
336.5,7,577663,0.2959,50.72,114.18,1531,1644,17,56,2,11,0,0,0,2,20.4,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
336.75,7,577686,0.2958,51.23,115.12,1550,1640,10,68,1,13,0,0,0,2,20.4,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
337,7,577628,0.2958,55.23,115.47,1567,1566,9,57,0,13,0,0,0,2,20.4,0,0,0,0,0,0,10,0.0000,0.00,0.00,0.00
337.25,7,577669,0.2957,53.51,107.95,1572,1664,30681,51,2,11,0,0,0,2,20.4,0,0,0,0,0,0,10,0.0000,0.00,0.00,0.00
337.5,7,577544,0.2957,53.95,105.47,1773,1696,5,48,1,12,0,0,0,2,20.4,0,0,0,0,0,0,9,0.0003,0.00,0.00,0.00
337.75,7,577588,0.2956,55.09,107.32,1781,1861,4,36,2,15,0,0,0,2,20.4,0,0,0,0,0,0,10,0.0003,0.00,0.00,0.00
338,7,577635,0.2956,56.47,113.11,1814,1897,5835,36,2,11,0,0,0,1,20.4,0,0,0,0,0,0,11,0.0000,0.00,0.00,0.00
338.25,7,577524,0.2956,57.43,124.94,2079,1996,17,29,1,13,0,0,0,1,20.4,0,0,0,0,0,0,10,0.0000,15.80,41.72,227.18
338.5,7,577451,0.2956,58.36,135.71,2015,1969,8,27,5,15,0,0,0,1,20.4,0,0,0,0,0,0,10,0.0000,0.00,0.00,0.00
338.75,7,577336,0.2956,56.95,145.10,2144,2049,8,20,5,15,0,0,0,1,20.4,0,0,0,0,0,0,10,0.0000,0.00,0.00,0.00
339,7,577310,0.2956,56.73,153.27,2078,2076,4,24,0,12,0,0,0,1,20.4,0,0,0,0,0,0,10,0.0000,0.00,0.00,0.00
339.25,7,577237,0.2957,55.65,160.16,2181,2124,3,16,7,15,0,0,0,1,20.4,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
339.5,7,577088,0.2957,55.54,164.56,2163,2037,3,23,3,12,0,0,0,1,20.4,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
339.75,7,576979,0.2958,53.88,165.25,2234,2137,8,12,4,13,0,0,0,1,20.4,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
340,7,576924,0.2958,52.98,163.63,2090,2053,7,18,2,15,0,0,0,1,20.4,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
340.25,7,576730,0.2959,52.06,162.96,2192,2020,12,22,4,15,0,0,0,2,14.4,0,0,0,0,0,0,10,0.0001,12.18,53.41,423.41
340.5,7,576623,0.2959,51.18,164.43,2106,2016,15,20,2,10,0,0,0,1,14.4,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
340.75,7,576560,0.2960,50.59,167.39,2068,2032,10,27,0,12,0,0,0,1,14.4,0,0,0,0,0,0,10,0.0001,0.00,0.00,0.00
341,7,576481,0.2960,50.34,171.89,2068,2017,12,28,3,11,0,0,0,1,14.4,0,0,0,0,0,0,10,0.0002,0.00,0.00,0.00
